,user_id,product_id,ratings,timestamp,location,category
945,A2EXQ8VG5LJAZU,B002F4US6A,3.0,2008-02-18 18:37:29,Gangtok,beauty
946,A1US0XD6JJ08OX,B003WOLM62,2.0,2013-01-27 07:12:28,Chennai,sport
947,A1BP3CM906M8CO,B0019EHU8G,2.0,2013-10-13 02:15:30,Gangtok,stationary
948,A3OE40O9R109BH,B000MANEDI,3.0,2014-03-25 12:35:52,Bengaluru,stationary
949,A144NYIX9D6BGE,B001EYBA9G,3.0,2012-01-10 00:47:14,Mumbai,beauty
950,AIUHJ7J5MOAPL,B00AWX6EYQ,1.0,2006-12-13 17:58:37,Mumbai,stationary
951,AKRU0URXZ0PDT,B003GZBHBW,1.0,2013-02-14 11:53:08,Kolkata,beauty
952,A1NGY7VMUB7ULF,B003LWN6UA,4.0,2013-01-16 13:21:34,Pune,sport
953,AFOY69B7V6NNW,B004SP08T6,1.0,2013-02-10 00:06:59,Delhi,medical
954,A20NHNTR3B97Z4,B001AW9EUE,5.0,2013-01-07 13:37:03,Hyderabad,beauty
955,A1EWS4S31WYY40,B00DQEB1V4,4.0,2012-01-14 15:23:05,Gangtok,sport
956,A22PXJ46AIPH7X,B007PYY8K2,3.0,2013-05-01 01:13:41,Patna,sport
957,A39BW25SNOBOS5,B001HL0G6E,4.0,2010-06-03 08:25:00,Pune,beauty
958,AZLCZ3OLHL4MS,B0050EFAMO,1.0,2013-10-18 15:23:16,Chennai,dairy
959,A3P73HUDFHCH13,B0000BVDM7,4.0,2013-03-12 20:25:34,Hyderabad,beauty
960,AQE1WU0XMYRAS,B00AA6CS86,5.0,2009-08-07 11:00:18,Hyderabad,grocery
961,A2O74HEWXBZPK6,B001EBE1LI,5.0,2014-01-08 14:34:44,Bengaluru,sport
962,ASOAJNUE7P9CF,B00A4GT4IO,5.0,2009-12-17 11:15:20,Delhi,dairy
963,A3QS86X2A9W6ND,B009XW8WGU,3.0,2014-02-04 20:51:21,Roorkee,sport
964,A1CT3M790V926Q,B007RNB2BO,1.0,2014-02-16 09:39:27,Kolkata,grocery
965,A1NC5K8MVUSZQ6,B0054L8GVK,4.0,2013-02-14 03:06:54,Chennai,grocery
966,A28O4VS87TBG82,B0031KF7QS,1.0,2014-01-16 10:00:58,Bengaluru,stationary
967,A2UK7WT73YOESP,B00DR0C96S,5.0,2011-01-29 12:36:21,Roorkee,stationary
968,A3FCDD1PGVEBQG,B007BZ4M60,5.0,2013-05-29 07:53:52,Roorkee,medical
969,A2EGX7BSXNHDPJ,B009QNKXTU,3.0,2011-09-24 02:29:28,Mumbai,beauty
970,A3A2HJATZ01J42,B008THTWIW,4.0,2012-04-23 15:03:48,Roorkee,stationary
971,A2P739KOM4U5JB,B003DZJQQI,1.0,2013-12-22 08:55:20,Mumbai,stationary
972,A10FNLFPNUNOKG,B0006I09MK,3.0,2013-02-03 14:57:22,Hyderabad,stationary
973,A1FO89KJ2IFHQI,B007FETOK6,3.0,2013-07-05 16:34:09,Roorkee,beauty
974,A2SII42CQGUR6U,B0007SP9S8,4.0,2014-04-27 13:25:52,Hyderabad,stationary
975,A3DQRGWAVH8IIQ,B00CXMFP30,3.0,2010-08-24 02:48:47,Kolkata,stationary
976,A1QZU0HYRJZLYF,B0009VDE8U,5.0,2010-08-21 14:01:53,Chennai,sport
977,A2DMLPX75K1NVA,B004G1CUG6,1.0,2011-04-30 10:40:54,Roorkee,stationary
978,A23EMH6TS12NH0,B0066YA8RE,1.0,2011-09-09 00:06:51,Pune,medical
979,A1UL9S7080G4Z5,B0076YACD8,1.0,2013-06-09 18:20:20,Pune,medical
980,A2J5PYS1WLV559,B006LWC6Q2,2.0,2014-05-10 04:31:38,Patna,beauty
981,AHE7OCFA6P9TF,B007BL1R9O,3.0,2014-05-03 23:57:55,Bengaluru,grocery
982,A33VEE3S41JIA9,B003M5MWD8,3.0,2013-08-16 04:29:34,Mumbai,dairy
983,AERQW3PJ9B7PG,B0054U6CEE,5.0,2010-06-18 20:08:37,Hyderabad,grocery
984,A1PS956HO9LZ7J,B002I529AY,4.0,2014-04-12 12:43:47,Patna,dairy
985,A1TXSFFM74EFKP,B00A9LHLQ6,2.0,2013-08-01 23:11:30,Patna,grocery
986,A17DW6SUOC70DJ,B00020S7XK,3.0,2013-01-12 18:35:04,Patna,stationary
987,A1WV33AMQ1ZDM2,B00008ZPED,2.0,2004-10-26 19:05:53,Mumbai,dairy
988,A1QNKZJKOFQHT3,B004VG6LDE,2.0,2013-11-20 07:48:19,Chennai,beauty
989,A12HHOOM89L4CE,B00028EKTM,3.0,2013-09-24 12:21:31,Delhi,beauty
990,A30ELAR4ZZ9X4N,B0084JFLSK,3.0,2013-09-30 08:26:00,Roorkee,grocery
991,A1W5NAP40YBEVH,B0001FTVEK,5.0,2013-02-15 11:33:55,Hyderabad,stationary
992,AL4Q917MH2W2C,B004I50ZDK,2.0,2007-10-03 15:52:07,Patna,sport
993,A3V6I34M8RQ4FZ,B002SGATH8,3.0,2014-03-10 09:04:51,Delhi,medical
994,A2I18AO597DSDI,B00B3507Q8,3.0,2012-10-19 07:47:30,Gangtok,dairy
995,A2CY9EG7524NUK,B005IGP736,5.0,2011-09-17 14:40:04,Chennai,beauty
996,A1VP0X4GCXATT9,B004889NK8,1.0,2011-09-08 22:34:18,Gangtok,sport
997,A3551CDUO2NCM7,B00160MV8W,2.0,2012-01-31 17:40:55,Pune,stationary
998,A1CTAGLV73QYH8,B0015EDVVU,5.0,2012-01-19 18:40:58,Roorkee,medical
999,A3GARD3UTUULAU,B003ZG9T62,2.0,2010-10-13 03:01:26,Delhi,dairy
1000,A1JW11S7U37SR8,B000WKY2MK,3.0,2014-06-18 03:58:46,Chennai,sport
1001,A2GZ6S4U9QNR6I,B006HXUXRY,5.0,2012-04-20 20:51:38,Gangtok,sport
1002,AEWY41Y77KC72,B001HX4BKE,2.0,2013-05-10 21:46:41,Mumbai,grocery
1003,AQVO66XWEH03E,B008P72KY4,5.0,2013-12-16 06:31:09,Kolkata,sport
1004,AHTPZWWUNTACW,B00G9VD1BY,5.0,2012-12-09 21:56:34,Mumbai,grocery
1005,A4N254DKZRSJM,B00009R89T,5.0,2006-04-15 06:46:36,Chennai,beauty
1006,A1C0GHESQB9SOO,B00139VKU6,3.0,2012-12-17 14:20:17,Mumbai,sport
1007,A17EDHATV8DLJD,B007SDKT2Q,3.0,2014-07-18 11:37:58,Chennai,dairy
1008,A1U1DLJTW5AEVN,B000HZGQ9C,5.0,2012-03-27 12:38:39,Bengaluru,medical
1009,AZ9PPFCBFHXF9,B00BIK06FU,4.0,2005-09-09 12:47:12,Hyderabad,dairy
1010,A12W5XCPK671RR,B005XXHN68,4.0,2012-12-18 08:48:19,Gangtok,sport
1011,A3CSAK0FOLQXD1,8918010656,3.0,2013-04-14 08:08:39,Pune,dairy
1012,A2JKCQQGRNKP8W,B000RHG09G,5.0,2014-06-02 10:18:04,Kolkata,beauty
1013,AF55WNLZO9G97,B006R9JG3K,4.0,2011-12-10 22:57:18,Pune,stationary
1014,A3J7C36VE0JWD4,B004GXKI04,5.0,2008-05-09 11:13:12,Hyderabad,stationary
1015,A35999JLQLSUUB,B0031RGETU,5.0,2010-02-17 14:58:16,Pune,grocery
1016,AEE3TN9H09VW5,B003XU76O2,3.0,2014-03-12 13:26:02,Mumbai,beauty
1017,A10378622BJ9V2X9HKOSR,B0013M1IHI,3.0,2014-04-29 13:10:15,Kolkata,sport
1018,A38ZZ5M2KJX22O,B0001YFX0C,2.0,2014-03-05 08:14:59,Chennai,stationary
1019,AOLM407SO1P64,B001QK9I0Q,3.0,2012-12-04 07:40:21,Gangtok,medical
1020,A3I5UGYKOYDI00,B000OTF6G0,3.0,2010-05-07 16:29:45,Delhi,sport
1021,AX3HI8Q7XX3XZ,B0002OQXZU,1.0,2013-08-01 12:22:30,Hyderabad,dairy
1022,A2XWA3E316OFST,B0080XEYLK,1.0,2012-05-08 12:15:04,Delhi,beauty
1023,A3NSTLGV1V0YG8,B002MAPRYU,2.0,2013-11-09 21:50:28,Roorkee,dairy
1024,A9JYA18JY89VC,B009O7HB2U,5.0,2007-09-22 05:47:47,Kolkata,grocery
1025,A30LRPVNOKSW56,B0009K9FZW,5.0,2013-04-03 13:54:08,Patna,medical
1026,A8Y5B4E1LG4G1,B000069K98,3.0,2013-07-01 03:07:18,Pune,dairy
1027,A1IIVJXEY7O6JX,B000MY38JE,1.0,2011-01-26 18:27:46,Hyderabad,dairy
1028,AWQ441SXO8IMU,B000VX6XL6,2.0,2008-10-19 19:59:52,Hyderabad,dairy
1029,A3W2VRMHES1DAI,B001RI5F68,5.0,2013-07-17 16:18:06,Hyderabad,stationary
1030,A1EHOE9RV6MPPO,B009SYZ8OC,1.0,2013-07-24 14:11:41,Mumbai,beauty
1031,A1795N8UEAGJP8,B001URY7SS,3.0,2013-12-10 16:35:54,Delhi,sport
1032,A16W9G6JKRT8IJ,B003XU6H8I,2.0,2013-12-07 06:08:13,Hyderabad,grocery
1033,A3F0SNYRAK3BDX,B003TME39A,5.0,2013-06-16 17:25:07,Patna,sport
1034,A11V92ZMGA7XP6,B007CVTQJG,5.0,2011-03-04 21:55:34,Bengaluru,grocery
1035,AOS7FTVVIXUGN,B0033160U2,1.0,2009-10-26 14:34:29,Bengaluru,stationary
1036,A1C9S3J34WTA5D,B0000C3GWU,2.0,2010-08-20 20:17:47,Pune,grocery
1037,AENCHBFBP6UXJ,B0001PFO4Q,2.0,2011-09-14 22:46:55,Bengaluru,dairy
1038,A2N4K2DL52XBS8,B004TJ6JH6,4.0,2013-08-20 05:31:11,Roorkee,dairy
1039,A2PSUX4Z4XO55F,B003ZX3DGC,1.0,2012-05-02 06:13:48,Delhi,stationary
1040,A2C71W0L25BLJ7,B008R9B5J6,5.0,2014-06-20 20:09:05,Patna,grocery
1041,A3W1AS6YLC0Z0M,B004E10KFG,4.0,2010-01-27 06:59:13,Hyderabad,medical
1042,A2FDS8W7XTQVGV,B00BW6LTG0,3.0,2014-04-29 15:10:17,Gangtok,beauty
1043,AVYA1SEJBEBR1,B007IXY472,5.0,2014-04-20 18:28:17,Bengaluru,grocery
1044,A1UFRZC1XARRU9,B000T9U34A,4.0,2012-02-01 02:03:45,Bengaluru,grocery
1045,A3VENAXL3G2B55,B002F4US6A,4.0,2014-06-30 14:32:58,Hyderabad,beauty
1046,A13SYN4FTP0X5U,B003WOLM62,3.0,2008-01-12 20:43:00,Roorkee,beauty
1047,A38ZAUUVVQEYAX,B0019EHU8G,5.0,2014-07-03 14:42:36,Pune,dairy
1048,A2YT6BEWLW7WZ7,B000MANEDI,1.0,2013-04-12 04:21:48,Mumbai,dairy
1049,A2ES900N5Q48GM,B001EYBA9G,5.0,2012-12-08 05:29:11,Roorkee,dairy
1050,A3SK96MOIQIJXI,B00AWX6EYQ,2.0,2006-11-16 22:10:46,Bengaluru,dairy
1051,A4HCDP94ZMIU0,B003GZBHBW,3.0,2001-11-13 16:56:38,Kolkata,dairy
1052,A25E5QERDNZ534,B003LWN6UA,3.0,2014-01-10 17:06:48,Patna,dairy
1053,A2LANSNI8ZNE3F,B004SP08T6,5.0,2013-12-27 19:26:50,Patna,dairy
1054,A1WEYCCG3PON8I,B001AW9EUE,3.0,2013-07-16 10:51:47,Delhi,sport
1055,ALOA9J8OXTY6J,B00DQEB1V4,4.0,2013-07-21 16:53:32,Roorkee,grocery
1056,A8BEE54BQ9SJX,B007PYY8K2,5.0,2013-01-16 07:08:35,Kolkata,dairy
1057,AZML7E7U8IP57,B001HL0G6E,1.0,2014-03-08 10:36:23,Delhi,dairy
1058,A3JIDC77Z80TB4,B0050EFAMO,2.0,2008-01-03 04:55:38,Gangtok,sport
1059,AGXM901621GW,B0000BVDM7,4.0,2014-07-13 06:59:26,Chennai,grocery
1060,A3M1M7T4EAJAG3,B00AA6CS86,1.0,2014-04-29 00:40:44,Gangtok,medical
1061,A2RVMAGQ61CR2B,B001EBE1LI,3.0,2013-05-16 03:57:04,Bengaluru,stationary
1062,A2TSZHXDOA0F23,B00A4GT4IO,1.0,2012-03-14 13:32:24,Delhi,dairy
1063,AC0T7AM0QTWN5,B009XW8WGU,4.0,2013-07-06 22:44:14,Gangtok,medical
1064,A1SKUWYQVIQLTM,B007RNB2BO,2.0,2013-02-23 19:56:58,Chennai,beauty
1065,A1GR13JLM91NG1,B0054L8GVK,1.0,2013-03-25 13:25:16,Delhi,dairy
1066,A2LA292LSVMAOT,B0031KF7QS,2.0,2013-04-03 09:31:54,Patna,stationary
1067,ACCGHKL0L1118,B00DR0C96S,4.0,2013-10-20 05:31:16,Chennai,grocery
1068,A3GKHBE7T8BVQV,B007BZ4M60,1.0,2014-03-12 17:36:49,Mumbai,medical
1069,A13HTCP8JZFNVQ,B009QNKXTU,5.0,2011-07-13 19:15:38,Mumbai,stationary
1070,A3G1Z6SU8WJ1HI,B008THTWIW,4.0,2009-10-17 10:04:05,Patna,stationary
1071,A3MN5PTLGNLLWI,B003DZJQQI,5.0,2012-08-02 23:23:37,Hyderabad,grocery
1072,A3KESTL3P8N0KO,B0006I09MK,4.0,2014-02-17 22:48:24,Delhi,beauty
1073,A2J5FIFV2W7N4L,B007FETOK6,4.0,2013-08-13 09:20:51,Gangtok,sport
1074,A2M4B2Y4GYRBRN,B0007SP9S8,1.0,2007-03-09 11:04:55,Hyderabad,stationary
1075,A1KJKRRP59OJW0,B00CXMFP30,5.0,2012-12-17 00:49:26,Pune,beauty
1076,A25WOTFPLI8CIC,B0009VDE8U,1.0,2014-05-13 10:30:01,Bengaluru,dairy
1077,A2DUKPF8JUDR0Q,B004G1CUG6,2.0,2012-01-21 11:37:49,Mumbai,dairy
1078,A17OSJ58E7ZPP7,B0066YA8RE,2.0,2014-04-21 14:47:37,Pune,sport
1079,A37PX2ZDP8S44M,B0076YACD8,3.0,2012-12-27 00:09:28,Hyderabad,medical
1080,A30MJY76I45BHX,B006LWC6Q2,5.0,2014-03-22 12:02:53,Pune,sport
1081,A21SLHMVOKCQ01,B007BL1R9O,3.0,2014-04-06 11:58:38,Gangtok,grocery
1082,A2OJD2DCFQIM20,B003M5MWD8,2.0,2014-06-19 10:14:42,Hyderabad,dairy
1083,A2B9AY5GMP33CY,B0054U6CEE,4.0,2010-04-25 14:08:00,Mumbai,sport
1084,AHH88HBUPS7OG,B002I529AY,5.0,2014-06-08 20:15:56,Bengaluru,beauty
1085,A216ONEMUL6QZU,B00A9LHLQ6,5.0,2014-04-23 18:41:48,Hyderabad,dairy
1086,A24PR99TXRK7YX,B00020S7XK,4.0,2013-02-08 09:58:53,Mumbai,stationary
1087,A1XIA94LIJV9QM,B00008ZPED,2.0,2014-02-02 10:40:30,Roorkee,medical
1088,A2OIMSDDB7E2FF,B004VG6LDE,3.0,2014-04-12 06:06:20,Mumbai,dairy
1089,A2CZ9SX1RCY1BI,B00028EKTM,5.0,2014-02-20 17:57:12,Delhi,sport
1090,AH3HKY0H8TGHW,B0084JFLSK,2.0,2013-11-28 10:01:12,Delhi,sport
1091,AK2BXU2AMQC5M,B0001FTVEK,4.0,2010-11-27 08:52:15,Bengaluru,sport
1092,A3V55L8ZX6YV69,B004I50ZDK,2.0,2011-10-30 07:59:14,Chennai,dairy
1093,A20VYRFQXOX695,B002SGATH8,4.0,2013-02-02 19:01:56,Delhi,stationary
1094,A38L2R13E3X3R5,B00B3507Q8,3.0,2012-07-15 11:10:03,Delhi,stationary
1095,A321QZDGLGODCS,B005IGP736,5.0,2013-03-23 19:52:18,Gangtok,dairy
1096,AJ5NKACV6OAG1,B004889NK8,1.0,2014-02-22 17:58:39,Pune,stationary
1097,A90L8N27FQNVU,B00160MV8W,4.0,2007-02-28 14:00:24,Patna,beauty
1098,A2QIC4G483SQQA,B0015EDVVU,1.0,2013-06-24 19:47:48,Gangtok,grocery
1099,A26OLSBTEN0JJW,B003ZG9T62,4.0,2014-06-22 05:41:16,Gangtok,sport
1100,AX9AHKNQWZVEB,B000WKY2MK,4.0,2013-01-01 19:55:03,Kolkata,grocery
1101,AM68PQ22KJG9G,B006HXUXRY,2.0,2010-09-22 21:39:00,Bengaluru,medical
1102,A3BTDTW9I4M1NW,B001HX4BKE,1.0,2012-03-27 10:35:32,Chennai,stationary
1103,A1SU8XMOIO6NQ9,B008P72KY4,3.0,2013-10-07 20:59:45,Gangtok,stationary
1104,A3KAHFUGQTQ53Q,B00G9VD1BY,4.0,2013-04-17 18:12:16,Mumbai,medical
1105,A173WCR7GRCLUC,B00009R89T,5.0,2013-03-16 23:49:13,Delhi,stationary
1106,A1F1M3H8HFQF4U,B00139VKU6,1.0,2012-12-07 19:30:04,Mumbai,beauty
1107,AWV514ZBBB2FX,B007SDKT2Q,1.0,2011-04-24 22:48:45,Patna,grocery
1108,A30FLJDFNPDWWK,B000HZGQ9C,5.0,2013-08-25 10:09:22,Pune,grocery
1109,A25LAM5XLLBOJW,B00BIK06FU,1.0,2012-11-21 08:04:20,Gangtok,grocery
1110,A3MLAO2FT5RVK3,B005XXHN68,2.0,2008-10-26 17:07:07,Kolkata,stationary
1111,A9X3RJJMM1WRC,8918010656,1.0,2014-05-27 06:45:27,Gangtok,grocery
1112,A1ZNG9HP44U1ZE,B000RHG09G,5.0,2013-07-24 18:03:49,Roorkee,sport
1113,A2VPIF9976GBKI,B006R9JG3K,1.0,2012-09-14 19:33:45,Mumbai,stationary
1114,A1XHABL1F39MFK,B004GXKI04,3.0,2009-11-02 03:05:22,Pune,sport
1115,A128LB71VZ9VMX,B0031RGETU,4.0,2013-07-25 09:59:20,Bengaluru,beauty
1116,A38UOHL1QNZD4K,B003XU76O2,3.0,2012-08-07 20:01:00,Hyderabad,dairy
1117,A2EVO729KU6D56,B0013M1IHI,5.0,2014-04-08 15:43:12,Chennai,sport
1118,A1JUO7F65FMU8P,B0001YFX0C,4.0,2010-03-13 20:14:52,Pune,beauty
1119,AA56WHYHBSL43,B001QK9I0Q,5.0,2013-09-04 00:47:05,Chennai,dairy
1120,A2NGO24EOTCIHL,B000OTF6G0,5.0,2010-04-26 06:11:41,Pune,grocery
1121,A8YGEI85UY8QH,B0002OQXZU,5.0,2013-04-09 07:35:46,Patna,medical
1122,A3V95KV2JEE5J,B0080XEYLK,4.0,2011-08-01 08:18:40,Mumbai,stationary
1123,A2105HC9ASP4GW,B002MAPRYU,1.0,2013-08-18 23:22:21,Roorkee,dairy
1124,A1VK6SEQC9LGPY,B009O7HB2U,1.0,2014-01-04 10:40:25,Kolkata,stationary
1125,A792042NCE3LL,B0009K9FZW,3.0,2013-02-23 10:32:06,Patna,beauty
1126,ASCPLO7L54BA3,B000069K98,1.0,2008-01-12 21:44:42,Roorkee,dairy
1127,A2VF8IOVBKRYO7,B000MY38JE,1.0,2013-01-18 08:55:26,Roorkee,medical
1128,A38OCDJQOAQ2XG,B000VX6XL6,4.0,2008-08-05 15:51:06,Bengaluru,sport
1129,A2YFYURV4X5F6O,B001RI5F68,1.0,2013-01-03 09:37:16,Delhi,stationary
1130,A5ZEQANEHQQJV,B009SYZ8OC,4.0,2013-10-23 05:22:11,Roorkee,dairy
1131,A1HSRSKTXQXFAO,B001URY7SS,1.0,2012-01-08 05:14:03,Bengaluru,medical
1132,A2G0XEZ7UB23J9,B003XU6H8I,2.0,2014-07-17 02:36:55,Kolkata,grocery
1133,A3PRT5SHI4PS54,B003TME39A,1.0,2014-01-18 13:20:35,Patna,sport
1134,A1OZVSSW2B6531,B007CVTQJG,1.0,2013-06-09 11:10:41,Gangtok,dairy
1135,A2VCJIY7JM8W4,B0033160U2,1.0,2014-04-05 00:23:41,Hyderabad,dairy
1136,A10SNKRHVEEE9P,B0000C3GWU,2.0,2013-01-05 17:31:54,Chennai,sport
1137,A2MJYOIUVQN0M3,B0001PFO4Q,4.0,2013-04-26 19:40:56,Pune,stationary
1138,A29OOH4VALCIW3,B004TJ6JH6,5.0,2012-03-09 12:34:33,Roorkee,sport
1139,A9SWLHY4FQ5NW,B003ZX3DGC,3.0,2010-01-22 06:22:39,Delhi,dairy
1140,AQK446LD5ZJEQ,B008R9B5J6,1.0,2012-11-26 16:17:22,Patna,sport
1141,A32PCI73M1D20J,B004E10KFG,1.0,2013-09-07 15:00:16,Pune,beauty
1142,A5NX885POJDUJ,B00BW6LTG0,2.0,2013-05-29 20:02:56,Hyderabad,stationary
1143,A1TD7NR1DXY6DK,B007IXY472,3.0,2013-12-14 07:45:58,Mumbai,beauty
1144,A70P6U9FQG61U,B000T9U34A,1.0,2014-02-13 02:23:28,Patna,medical
1145,A2ZS9GTEV906PQ,B002F4US6A,1.0,2013-10-18 02:51:06,Patna,stationary
1146,A2ZDZ7HDSIFKRE,B003WOLM62,3.0,2013-11-28 01:55:12,Gangtok,dairy
1147,A5298F32QDXYL,B0019EHU8G,1.0,2010-09-21 20:03:37,Kolkata,stationary
1148,A1P19QB9WXULVX,B000MANEDI,2.0,2008-12-21 22:32:14,Gangtok,beauty
1149,A1D5XBX4KK5JHL,B001EYBA9G,1.0,2012-12-17 07:20:08,Gangtok,beauty
1150,A3LCMKRLJI97H4,B00AWX6EYQ,2.0,2013-08-04 08:03:16,Roorkee,stationary
1151,A2W940MKHSJ1XI,B003GZBHBW,2.0,2013-04-25 22:20:37,Bengaluru,medical
1152,A1SVLJIH7K0F4C,B003LWN6UA,1.0,2014-04-21 18:43:58,Bengaluru,dairy
1153,A14HHTHKS8R5YO,B004SP08T6,2.0,2013-01-03 14:36:37,Pune,sport
1154,A23D92LKTBBRWX,B001AW9EUE,1.0,2013-03-10 05:07:18,Patna,stationary
1155,A3P3JBFI8GJSPZ,B00DQEB1V4,5.0,2012-02-25 19:19:48,Gangtok,stationary
1156,A20WG52Q43PRAJ,B007PYY8K2,2.0,2013-02-13 14:44:23,Patna,stationary
1157,A20N5H8H1TY6UP,B001HL0G6E,5.0,2013-04-27 06:23:51,Pune,grocery
1158,A2ASS4EDPX1LYT,B0050EFAMO,3.0,2012-01-05 09:31:12,Bengaluru,stationary
1159,A2KFS7L864L7OJ,B0000BVDM7,1.0,2011-12-22 06:47:26,Kolkata,medical
1160,AZWUPR8AWZ38L,B00AA6CS86,1.0,2014-07-10 08:12:23,Roorkee,medical
1161,AYKZAF9CXALYP,B001EBE1LI,2.0,2010-10-21 06:50:05,Bengaluru,dairy
1162,A3ERS94QZJJ9EP,B00A4GT4IO,5.0,2013-06-23 12:12:42,Delhi,sport
1163,A15E82TTU7AXW8,B009XW8WGU,4.0,2014-02-07 17:54:45,Kolkata,stationary
1164,A2E4PFVGSQUH8K,B007RNB2BO,5.0,2012-08-21 10:34:37,Gangtok,sport
1165,A7IWP47ZL56OC,B0054L8GVK,2.0,2011-11-05 03:08:15,Mumbai,dairy
1166,AJJ8RAJ2WA3JE,B0031KF7QS,4.0,2002-08-19 16:12:58,Bengaluru,dairy
1167,A287LEIV9SXBHL,B00DR0C96S,3.0,2014-02-12 01:01:03,Pune,medical
1168,A3TP9P6QXO2EI3,B007BZ4M60,3.0,2013-12-27 15:57:06,Pune,dairy
1169,A8EQKQ6BUEUC3,B009QNKXTU,2.0,2012-11-29 22:40:18,Roorkee,stationary
1170,AQ8MCS8IQXFIM,B008THTWIW,5.0,2014-02-24 03:54:00,Bengaluru,sport
1171,A3K2TDV8SLRN1S,B003DZJQQI,3.0,2008-07-10 22:24:39,Kolkata,medical
1172,A3VCZHFMWBRYD9,B0006I09MK,1.0,2009-01-09 05:26:49,Delhi,grocery
1173,A32ZIPO1YBI958,B007FETOK6,3.0,2012-01-10 02:00:47,Roorkee,sport
1174,A3LJ3U9JPQR24O,B0007SP9S8,3.0,2013-11-26 10:27:29,Kolkata,beauty
1175,A20JNSPFMETBW8,B00CXMFP30,5.0,2008-01-25 04:34:42,Mumbai,sport
1176,A1H98YV5K5BUX0,B0009VDE8U,1.0,2008-11-26 13:04:45,Pune,beauty
1177,A1AI1Z1DJMW4XP,B004G1CUG6,4.0,2011-10-29 04:26:55,Patna,beauty
1178,A2ZL6GEH9ZW4ES,B0066YA8RE,5.0,2013-12-27 11:39:50,Kolkata,beauty
1179,A1B4Z1SL8YJU9L,B0076YACD8,1.0,2013-02-21 04:41:42,Pune,dairy
1180,A1TK8CL8O3RW79,B006LWC6Q2,1.0,2014-02-08 04:24:49,Pune,dairy
1181,A2T9T7AM9SVPP0,B007BL1R9O,3.0,2008-02-01 04:07:06,Kolkata,dairy
1182,A19HVKNEO82485,B003M5MWD8,3.0,2012-04-25 20:32:08,Roorkee,medical
1183,AHWWT58FO5TW4,B0054U6CEE,3.0,2013-07-15 20:13:35,Bengaluru,beauty
1184,ATH5Y2UDXUQCY,B002I529AY,2.0,2013-07-02 12:29:00,Roorkee,dairy
1185,A963Y56H89ED1,B00A9LHLQ6,4.0,2014-01-26 10:22:28,Patna,medical
1186,A1ENOTKI5PFT3U,B00020S7XK,2.0,2014-03-14 13:30:08,Roorkee,medical
1187,A1FG8N334YCPSO,B00008ZPED,4.0,2012-12-21 12:24:10,Gangtok,beauty
1188,A1RALK4M21YM7T,B004VG6LDE,5.0,2013-05-06 13:06:35,Patna,dairy
1189,A3I45TO9BUNPHF,B00028EKTM,1.0,2013-09-19 03:53:40,Delhi,medical
1190,AHY1H8TF8X8A7,B0084JFLSK,2.0,2014-02-06 19:05:07,Hyderabad,grocery
1191,A1U3N773G1RQZ4,B0001FTVEK,2.0,2013-06-01 05:54:07,Bengaluru,dairy
1192,A8T9KJQ0TSS73,B004I50ZDK,2.0,2014-01-16 09:41:42,Delhi,stationary
1193,A29ZJRTXWXAQV6,B002SGATH8,2.0,2012-11-22 06:43:07,Mumbai,grocery
1194,A1XJJFEZ0P3C84,B00B3507Q8,1.0,2011-05-07 05:36:16,Hyderabad,grocery
1195,A3H6PH2JFEPA1H,B005IGP736,4.0,2014-02-11 20:40:07,Delhi,stationary
1196,A26VJ73UULPSUQ,B004889NK8,2.0,2010-01-31 10:53:48,Gangtok,beauty
1197,A2IIEBJD985EK6,B00160MV8W,1.0,2014-06-24 14:15:50,Chennai,dairy
1198,A4ACMERJV8873,B0015EDVVU,5.0,2012-12-30 15:45:39,Delhi,beauty
1199,A2US5TX3AAKYLE,B003ZG9T62,4.0,2013-02-15 01:57:36,Hyderabad,grocery
1200,A2SGY6E5TC2Y6V,B000WKY2MK,3.0,2012-04-22 13:06:02,Chennai,sport
1201,A7RUOYAJ4UNNK,B006HXUXRY,1.0,2011-01-31 14:31:09,Gangtok,grocery
1202,A3J6B42AWZ946D,B001HX4BKE,3.0,2014-05-20 19:28:02,Mumbai,medical
1203,AG89J3TB0E09P,B008P72KY4,4.0,2012-07-25 23:52:12,Bengaluru,sport
1204,A3HTINT0YM2VQ0,B00G9VD1BY,5.0,2000-07-16 10:45:39,Hyderabad,sport
1205,AN1ASX8YL7W0F,B00009R89T,4.0,2013-03-20 20:46:00,Bengaluru,sport
1206,A1TDKVP46LIUBH,B00139VKU6,4.0,2009-02-24 14:49:52,Pune,stationary
1207,A2TK9WNUF3Z86A,B007SDKT2Q,2.0,2012-12-15 18:34:31,Delhi,medical
1208,A3JO7HOOO0LJJR,B000HZGQ9C,3.0,2010-04-06 04:01:51,Kolkata,sport
1209,A3612O0EU36BYR,B00BIK06FU,3.0,2013-11-20 04:27:30,Hyderabad,beauty
1210,A2YTBKVOAKBPAD,B005XXHN68,2.0,2013-07-02 20:21:50,Pune,beauty
1211,A9JSV6M5Q80Y5,8918010656,1.0,2003-10-29 18:38:29,Hyderabad,stationary
1212,A3TGEIOM878BY8,B000RHG09G,5.0,2013-09-23 21:33:14,Patna,sport
1213,A3GX6IFIL94JO4,B006R9JG3K,2.0,2012-07-24 17:09:10,Patna,beauty
1214,A3H4TIVTTA5IBB,B004GXKI04,2.0,2012-01-25 22:23:42,Delhi,grocery
